station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
72406,Annapolis,2018-02-15,Winter,11.2,6.1,20.6,0.3,0.0,219.0,8.6,,1011.5,
72406,Annapolis,2018-09-15,Autumn,22.9,19.4,27.2,0.0,0.0,60.0,14.0,,1021.1,
72406,Annapolis,2018-10-15,Autumn,15.4,12.8,21.7,4.1,0.0,204.0,10.4,,1017.7,
72406,Annapolis,2018-11-15,Autumn,1.7,-0.5,4.4,33.8,0.0,47.0,22.3,,1023.5,
72406,Annapolis,2018-12-15,Winter,9.9,8.9,11.7,56.9,0.0,44.0,19.4,,1016.9,
72406,Annapolis,2019-01-15,Winter,-2.2,-6.6,3.3,0.0,80.0,276.0,7.2,,1021.9,
72406,Annapolis,2019-02-15,Winter,11.3,5.6,18.9,0.0,0.0,214.0,16.2,,1006.8,
72406,Annapolis,2019-09-15,Autumn,25.4,17.2,31.7,0.0,0.0,290.0,6.1,,1020.3,
72406,Annapolis,2019-10-15,Autumn,14.8,7.2,21.7,0.0,0.0,111.0,6.1,,1019.5,
72406,Annapolis,2019-11-15,Autumn,4.0,-1.6,12.8,0.0,0.0,298.0,5.8,,1024.1,
72406,Annapolis,2019-12-15,Winter,8.1,2.8,12.2,0.0,0.0,274.0,19.4,,1013.2,
72406,Annapolis,2020-01-15,Winter,8.8,4.4,14.4,0.0,0.0,144.0,7.2,,1021.1,
72406,Annapolis,2020-02-15,Winter,-2.9,-7.1,1.7,0.0,0.0,107.0,8.6,,1034.4,
72406,Annapolis,2020-09-15,Autumn,16.7,10.6,20.6,0.0,0.0,24.0,7.2,,1026.1,
72406,Annapolis,2020-10-15,Autumn,17.2,10.6,25.0,0.0,0.0,186.0,9.4,,1014.6,
72406,Annapolis,2020-11-15,Autumn,10.8,4.4,20.0,9.1,0.0,137.0,16.2,,1014.6,
72406,Annapolis,2020-12-15,Winter,2.1,-2.7,5.6,0.0,0.0,327.0,7.2,,1026.1,
72406,Annapolis,2021-01-15,Winter,4.5,-0.5,10.0,6.9,0.0,83.0,9.7,,1009.6,
72406,Annapolis,2021-02-15,Winter,2.3,1.1,3.9,11.9,30.0,44.0,11.5,,1020.2,
72406,Annapolis,2021-09-15,Autumn,26.9,21.7,32.8,0.0,0.0,221.0,10.1,,1014.2,
72406,Annapolis,2021-10-15,Autumn,21.0,14.4,29.4,0.0,0.0,307.0,4.3,,1013.0,
72406,Annapolis,2021-11-15,Autumn,7.4,1.1,10.0,0.0,0.0,274.0,20.2,,1014.2,
72406,Annapolis,2021-12-15,Winter,7.2,-1.0,14.4,0.0,0.0,51.0,5.8,,1032.5,
72406,Annapolis,2022-01-15,Winter,-3.3,-7.7,-1.0,0.0,0.0,349.0,12.6,,1025.3,
72406,Annapolis,2022-02-15,Winter,-2.9,-8.8,3.9,0.0,0.0,350.0,4.7,,1036.7,
72406,Annapolis,2022-09-15,Autumn,21.6,13.3,26.7,0.0,0.0,342.0,8.3,,1020.8,
72406,Annapolis,2022-10-15,Autumn,14.2,5.6,24.4,0.0,0.0,252.0,6.8,,1015.2,
72406,Annapolis,2022-11-15,Autumn,3.8,-1.0,6.7,25.7,0.0,21.0,10.4,,1025.7,
72406,Annapolis,2022-12-15,Winter,3.1,0.6,9.4,52.6,0.0,60.0,17.6,,1015.0,
72406,Annapolis,2023-01-15,Winter,2.2,-1.0,7.8,0.0,0.0,328.0,19.4,,1018.1,
72406,Annapolis,2023-02-15,Winter,12.4,7.2,21.7,0.0,0.0,190.0,13.7,,1016.4,
72219,Atlanta,1999-01-15,Winter,6.1,1.1,10.6,0.0,0.0,,15.5,,1018.9,501.0
72219,Atlanta,1999-02-15,Winter,7.8,0.0,15.6,0.0,0.0,,7.2,,1027.2,553.0
72219,Atlanta,1999-09-15,Autumn,25.6,19.4,31.7,0.0,0.0,4.0,22.7,,1009.5,687.0
72219,Atlanta,1999-10-15,Autumn,19.4,15.6,22.8,0.0,0.0,76.0,19.4,,1019.1,430.0
72219,Atlanta,1999-11-15,Autumn,13.3,8.3,17.8,0.0,0.0,321.0,21.2,,1012.9,626.0
72219,Atlanta,1999-12-15,Winter,10.0,3.3,16.1,0.0,0.0,,15.1,,1018.6,468.0
72219,Atlanta,2000-01-15,Winter,5.6,-2.8,13.3,0.0,0.0,,6.1,,1037.0,
72219,Atlanta,2000-02-15,Winter,11.1,2.2,20.0,0.0,0.0,,9.0,,1022.0,
72219,Atlanta,2000-09-15,Autumn,21.7,16.1,26.7,0.0,0.0,301.0,17.6,,1011.5,
72219,Atlanta,2000-10-15,Autumn,17.2,9.4,25.0,0.0,0.0,,10.4,,1021.1,
72219,Atlanta,2000-11-15,Autumn,6.1,-0.6,12.2,0.0,0.0,,10.8,,1020.5,
72219,Atlanta,2000-12-15,Winter,5.0,2.2,7.2,6.9,0.0,50.0,15.8,,1027.5,
72219,Atlanta,2001-01-15,Winter,13.9,7.8,19.4,0.0,0.0,,9.0,,1020.2,
72219,Atlanta,2001-02-15,Winter,18.3,15.0,21.7,0.0,,,13.7,,1017.0,0.0
72219,Atlanta,2001-09-15,Autumn,20.0,15.0,25.0,0.0,0.0,61.0,21.2,,1016.7,
72219,Atlanta,2001-10-15,Autumn,17.2,10.6,23.9,0.0,0.0,,7.2,,1020.2,
72219,Atlanta,2001-11-15,Autumn,15.6,10.0,21.1,0.0,0.0,21.0,13.0,,1022.1,0.0
72219,Atlanta,2001-12-15,Winter,13.3,5.6,20.6,0.0,0.0,,11.9,,1022.8,
72219,Atlanta,2002-01-15,Winter,7.2,2.8,11.7,0.0,0.0,297.0,16.2,,1020.2,0.0
72219,Atlanta,2002-02-15,Winter,10.0,2.8,17.2,0.0,0.0,,6.5,,1022.7,
72219,Atlanta,2002-09-15,Autumn,13.9,19.4,23.9,11.7,,,11.2,,,
72219,Atlanta,2002-10-15,Autumn,12.2,10.6,13.9,49.8,,57.0,21.2,,1012.2,0.0
72219,Atlanta,2002-11-15,Autumn,11.1,5.0,17.2,11.7,,,9.4,,1015.7,0.0
72219,Atlanta,2002-12-15,Winter,6.1,-0.6,12.2,0.0,,284.0,13.7,,1018.8,0.0
72219,Atlanta,2003-01-15,Winter,1.7,-3.3,6.7,0.0,,,17.3,,1027.0,0.0
72219,Atlanta,2003-02-15,Winter,16.1,10.0,21.7,0.0,,,13.0,,1014.9,0.0
72219,Atlanta,2003-09-15,Autumn,22.8,17.8,27.8,0.0,,,14.0,,1017.9,0.0
72219,Atlanta,2003-10-15,Autumn,15.0,8.9,20.6,0.0,,306.0,14.0,,1017.1,0.0
72219,Atlanta,2003-11-15,Autumn,12.8,5.0,20.6,0.0,,,5.4,,1021.8,0.0
72219,Atlanta,2003-12-15,Winter,6.7,-0.6,13.3,0.0,,,12.2,,1020.7,0.0
72219,Atlanta,2004-01-15,Winter,8.3,4.4,11.7,0.0,,305.0,24.1,,1015.3,0.0
72219,Atlanta,2004-02-15,Winter,6.7,4.4,8.3,7.1,,177.0,18.7,,1011.6,0.0
72219,Atlanta,2004-09-15,Autumn,21.1,18.9,22.8,0.3,,76.0,22.7,,1018.3,0.0
72219,Atlanta,2004-10-15,Autumn,12.2,7.2,16.7,0.0,,267.0,19.4,,1006.1,0.0
72219,Atlanta,2004-11-15,Autumn,8.3,1.1,15.6,0.0,0.0,,10.8,,1036.3,
72219,Atlanta,2004-12-15,Winter,1.7,-5.0,7.8,0.0,0.0,,6.5,,1033.5,
72219,Atlanta,2005-01-15,Winter,6.1,1.1,10.6,0.0,0.0,38.0,18.4,,1032.5,0.0
72219,Atlanta,2005-02-15,Winter,12.2,8.3,15.6,0.0,0.0,,6.5,,1020.1,
72219,Atlanta,2005-09-15,Autumn,26.2,20.6,32.8,0.0,0.0,,9.7,,1016.1,
72219,Atlanta,2005-10-15,Autumn,18.9,12.8,26.1,0.0,0.0,310.0,13.3,,1015.3,
72219,Atlanta,2005-11-15,Autumn,19.6,15.0,25.0,0.3,0.0,161.0,13.0,,1019.7,
72219,Atlanta,2005-12-15,Winter,1.7,-0.6,4.4,26.9,0.0,,16.9,,,
72219,Atlanta,2006-01-15,Winter,4.9,-1.1,12.2,0.0,0.0,290.0,16.9,,1017.3,
72219,Atlanta,2006-02-15,Winter,10.9,5.0,17.8,0.0,0.0,,11.9,,1025.6,
72219,Atlanta,2006-09-15,Autumn,21.4,15.0,27.8,0.0,0.0,,6.1,,1016.5,
72219,Atlanta,2006-10-15,Autumn,13.9,6.1,21.1,0.0,0.0,,9.0,,1019.7,
72219,Atlanta,2006-11-15,Autumn,13.2,11.7,16.1,72.9,0.0,,15.8,,,
72219,Atlanta,2006-12-15,Winter,13.2,6.1,21.1,0.0,0.0,,9.4,,1015.9,
72219,Atlanta,2007-01-15,Winter,17.4,13.9,22.8,1.5,0.0,217.0,16.9,,1020.0,
72219,Atlanta,2007-02-15,Winter,-0.9,-5.6,5.6,0.0,0.0,,17.6,,1017.5,
72219,Atlanta,2007-09-15,Autumn,21.7,16.1,27.8,0.0,0.0,325.0,14.4,,1017.5,
72219,Atlanta,2007-10-15,Autumn,19.8,13.3,25.6,0.0,0.0,113.0,12.2,,1019.2,
72219,Atlanta,2007-11-15,Autumn,10.5,2.2,17.8,3.0,0.0,314.0,27.4,,1015.5,
72219,Atlanta,2007-12-15,Winter,10.0,6.1,15.0,21.3,0.0,73.0,17.6,,1014.6,
72219,Atlanta,2008-01-15,Winter,3.8,-0.6,9.4,0.0,0.0,301.0,15.8,,1020.8,
72219,Atlanta,2008-02-15,Winter,9.2,1.1,16.7,0.0,0.0,,7.6,,1025.2,
72219,Atlanta,2008-09-15,Autumn,23.9,18.9,26.1,0.0,0.0,312.0,14.4,,1014.4,
72219,Atlanta,2008-10-15,Autumn,21.1,15.0,27.2,0.0,0.0,,4.0,,1022.0,
72219,Atlanta,2008-11-15,Autumn,12.3,4.4,18.9,4.3,0.0,277.0,24.8,,,
72219,Atlanta,2008-12-15,Winter,11.8,6.1,17.2,0.0,0.0,,8.3,,1026.7,
72219,Atlanta,2009-01-15,Winter,0.9,-6.1,4.4,0.0,0.0,315.0,24.1,,1028.8,
72219,Atlanta,2009-02-15,Winter,9.6,4.4,16.1,0.0,0.0,,12.2,,1017.2,
72219,Atlanta,2009-09-15,Autumn,23.0,21.1,26.1,1.0,0.0,,10.8,,1014.9,
72219,Atlanta,2009-10-15,Autumn,13.1,10.6,16.1,15.2,0.0,,8.3,,,
72219,Atlanta,2009-11-15,Autumn,14.4,6.7,22.8,0.0,0.0,,6.8,,1016.1,
72219,Atlanta,2009-12-15,Winter,14.0,6.1,17.2,1.0,0.0,285.0,16.9,,,
72219,Atlanta,2010-01-15,Winter,7.2,-2.8,16.1,0.0,0.0,,2.5,,1025.4,
72219,Atlanta,2010-02-15,Winter,3.3,-2.2,7.8,4.3,0.0,280.0,23.0,,,
72219,Atlanta,2010-09-15,Autumn,26.1,19.4,32.8,0.0,0.0,,7.9,,1018.8,
72219,Atlanta,2010-10-15,Autumn,16.4,8.3,25.6,0.0,0.0,298.0,17.3,,1015.5,
72219,Atlanta,2010-11-15,Autumn,13.8,13.3,14.4,39.1,0.0,,10.4,,,
72219,Atlanta,2010-12-15,Winter,-1.8,-5.0,1.7,0.0,0.0,,8.3,,,
72219,Atlanta,2011-01-15,Winter,3.2,-3.3,10.0,0.0,25.0,,9.4,,1024.9,
72219,Atlanta,2011-02-15,Winter,10.9,3.9,17.2,0.0,0.0,,13.7,,1025.0,
72219,Atlanta,2011-09-15,Autumn,23.4,15.6,30.0,0.0,0.0,,15.8,,1013.8,
72219,Atlanta,2011-10-15,Autumn,19.5,13.3,26.7,0.0,0.0,286.0,14.8,,1017.0,
72219,Atlanta,2011-11-15,Autumn,19.3,15.0,24.4,4.1,0.0,,8.3,,1015.2,
72219,Atlanta,2011-12-15,Winter,15.9,8.9,22.2,0.0,0.0,,10.8,,1023.0,
72219,Atlanta,2012-01-15,Winter,6.3,0.6,12.8,0.0,0.0,,7.9,,1028.7,
72219,Atlanta,2012-02-15,Winter,11.0,2.2,18.9,0.0,0.0,,6.1,,1021.6,
72219,Atlanta,2012-09-15,Autumn,25.0,20.0,30.6,0.0,0.0,,4.7,,1020.5,
72219,Atlanta,2012-10-15,Autumn,20.2,12.8,25.0,2.8,0.0,270.0,16.2,,1013.4,
72219,Atlanta,2012-11-15,Autumn,7.3,5.6,10.6,0.0,0.0,,10.8,,1025.1,
72219,Atlanta,2012-12-15,Winter,10.6,6.7,15.6,0.0,0.0,,7.6,,1021.2,
72219,Atlanta,2013-01-15,Winter,13.7,9.4,19.4,8.4,0.0,,5.8,,,
72219,Atlanta,2013-02-15,Winter,9.5,2.8,17.2,0.0,0.0,,12.6,,1017.9,
72219,Atlanta,2013-09-15,Autumn,22.3,17.8,28.9,0.0,0.0,,9.4,,1019.4,
72219,Atlanta,2013-10-15,Autumn,18.8,15.6,20.0,0.0,0.0,88.0,13.7,,,
72219,Atlanta,2013-11-15,Autumn,8.8,5.6,12.2,2.0,0.0,80.0,10.8,,1024.0,
72219,Atlanta,2013-12-15,Winter,7.2,0.0,12.2,0.3,0.0,311.0,22.0,,1017.5,
72219,Atlanta,2014-01-15,Winter,6.6,-0.5,7.8,0.0,0.0,300.0,16.9,,1015.9,
72219,Atlanta,2014-02-15,Winter,6.2,1.1,8.9,1.0,0.0,,20.9,,1014.9,
72219,Atlanta,2014-09-15,Autumn,20.9,18.3,26.7,0.5,0.0,,7.6,,1021.3,
72219,Atlanta,2014-10-15,Autumn,16.0,12.2,20.6,0.0,0.0,,10.4,,1012.3,
72219,Atlanta,2014-11-15,Autumn,2.7,-2.1,10.0,0.0,0.0,90.0,13.7,,1027.0,
72219,Atlanta,2014-12-15,Winter,6.0,-1.0,18.9,0.0,0.0,,8.3,,1018.0,
72219,Atlanta,2015-01-15,Winter,2.6,0.6,3.9,5.8,0.0,,7.6,,,
72219,Atlanta,2015-02-15,Winter,3.3,-5.5,8.9,0.0,0.0,329.0,18.0,,1023.4,
72219,Atlanta,2015-09-15,Autumn,20.2,15.0,26.7,0.0,0.0,90.0,12.2,,1025.5,
72219,Atlanta,2015-10-15,Autumn,19.0,12.2,27.2,0.0,0.0,,4.7,,,
72219,Atlanta,2015-11-15,Autumn,9.2,3.3,15.0,0.0,0.0,,8.3,,1029.2,
72219,Atlanta,2015-12-15,Winter,14.3,8.9,22.2,0.0,0.0,,9.7,,1012.5,
72219,Atlanta,2016-01-15,Winter,7.4,4.4,10.6,36.8,0.0,308.0,14.4,,,
72219,Atlanta,2016-02-15,Winter,4.7,1.1,11.7,37.3,0.0,104.0,20.5,,1016.9,
72219,Atlanta,2016-09-15,Autumn,27.8,21.7,33.9,0.0,0.0,107.0,7.2,,1017.9,
72219,Atlanta,2016-10-15,Autumn,20.8,17.2,26.1,0.0,0.0,96.0,16.2,,,
72219,Atlanta,2016-11-15,Autumn,13.1,6.1,21.7,0.0,0.0,298.0,10.4,,1015.1,
72219,Atlanta,2016-12-15,Winter,4.6,-1.6,6.7,0.0,0.0,327.0,22.3,,1024.0,
72219,Atlanta,2017-01-15,Winter,16.8,10.6,22.8,0.0,0.0,,4.3,,1025.5,
72219,Atlanta,2017-02-15,Winter,13.6,6.1,16.7,10.7,0.0,,21.2,,,
72219,Atlanta,2017-09-15,Autumn,23.1,18.3,28.3,0.0,0.0,,3.6,,1017.6,
72219,Atlanta,2017-10-15,Autumn,21.9,18.3,28.3,0.0,0.0,,7.9,,1019.9,
72219,Atlanta,2017-11-15,Autumn,9.4,4.4,14.4,0.0,0.0,,7.6,,1021.3,
72219,Atlanta,2017-12-15,Winter,5.5,-1.6,7.8,0.0,0.0,305.0,15.8,,1018.7,
72219,Atlanta,2018-01-15,Winter,1.6,-3.2,9.4,0.0,0.0,,7.6,,1031.3,
72219,Atlanta,2018-02-15,Winter,17.0,15.0,21.1,0.5,0.0,222.0,14.4,,1022.8,
72219,Atlanta,2018-09-15,Autumn,28.2,22.8,35.0,0.0,0.0,349.0,14.8,,1011.8,
72219,Atlanta,2018-10-15,Autumn,21.6,17.2,28.9,0.0,0.0,104.0,6.8,,1020.0,
72219,Atlanta,2018-11-15,Autumn,6.0,1.1,7.2,12.7,0.0,8.0,16.9,,1019.3,
72219,Atlanta,2018-12-15,Winter,10.3,8.9,11.7,1.0,0.0,198.0,11.5,,1014.2,
72219,Atlanta,2019-01-15,Winter,4.3,0.0,7.8,0.0,0.0,312.0,17.3,,1024.8,
72219,Atlanta,2019-02-15,Winter,12.9,11.1,15.6,6.6,0.0,218.0,12.6,,1012.3,
72219,Atlanta,2019-09-15,Autumn,27.0,22.8,33.3,0.0,0.0,67.0,13.7,,1019.5,
72219,Atlanta,2019-10-15,Autumn,20.3,16.7,22.8,9.9,0.0,116.0,9.4,,1017.0,
72219,Atlanta,2019-11-15,Autumn,7.3,6.1,9.4,14.5,0.0,350.0,13.0,,1020.5,
72219,Atlanta,2019-12-15,Winter,9.0,6.1,13.9,0.0,0.0,208.0,7.9,,1018.8,
72219,Atlanta,2020-01-15,Winter,16.8,13.3,22.2,0.0,0.0,254.0,7.2,,1022.2,
72219,Atlanta,2020-02-15,Winter,5.3,0.0,13.3,0.0,0.0,86.0,13.0,,1029.5,
72219,Atlanta,2020-09-15,Autumn,23.3,20.6,25.0,4.8,0.0,78.0,25.9,,1019.9,
72219,Atlanta,2020-10-15,Autumn,21.3,17.2,27.2,0.0,0.0,170.0,10.1,,1015.7,
72219,Atlanta,2020-11-15,Autumn,15.8,8.9,22.2,0.0,0.0,241.0,12.2,,1018.2,
72219,Atlanta,2020-12-15,Winter,5.7,1.7,10.6,0.0,0.0,78.0,17.6,,1020.5,
72219,Atlanta,2021-01-15,Winter,9.2,3.9,13.3,0.0,0.0,254.0,16.9,,1007.3,
72219,Atlanta,2021-02-15,Winter,6.9,6.1,10.0,20.6,0.0,103.0,16.6,,1012.7,
72219,Atlanta,2021-09-15,Autumn,23.8,20.6,26.1,11.2,0.0,80.0,9.4,,1015.5,
72219,Atlanta,2021-10-15,Autumn,22.9,17.8,29.4,0.0,0.0,252.0,7.9,,1014.7,
72219,Atlanta,2021-11-15,Autumn,10.3,5.0,16.7,0.0,0.0,291.0,12.2,,1021.8,
72219,Atlanta,2021-12-15,Winter,10.4,5.0,15.6,0.0,0.0,89.0,13.0,,1029.8,
72219,Atlanta,2022-01-15,Winter,6.4,4.4,8.3,4.3,0.0,73.0,16.9,,1016.8,
72219,Atlanta,2022-02-15,Winter,8.8,2.8,17.2,0.0,0.0,101.0,9.4,,1031.6,
72219,Atlanta,2022-09-15,Autumn,23.7,18.9,28.3,0.0,0.0,74.0,12.2,,1020.5,
72219,Atlanta,2022-10-15,Autumn,17.8,10.6,27.2,0.0,0.0,241.0,7.6,,1019.1,
72219,Atlanta,2022-11-15,Autumn,8.4,7.2,9.4,9.7,0.0,90.0,16.6,,1020.0,
72219,Atlanta,2022-12-15,Winter,11.0,5.6,14.4,18.8,0.0,276.0,18.0,,1009.7,
72219,Atlanta,2023-01-15,Winter,3.8,-1.6,14.4,0.0,0.0,327.0,7.6,,1021.9,
72219,Atlanta,2023-02-15,Winter,14.9,12.2,17.8,0.3,0.0,140.0,9.4,,1019.6,
72254,Austin,1999-01-15,Winter,8.9,-1.1,18.3,0.0,0.0,,9.4,,,625.0
72254,Austin,1999-02-15,Winter,15.0,5.6,23.9,0.0,0.0,,15.5,,,611.0
72254,Austin,1999-09-15,Autumn,27.8,21.1,34.4,0.0,0.0,,8.3,,,
72254,Austin,1999-10-15,Autumn,27.2,21.7,32.8,0.0,0.0,,11.9,,,
72254,Austin,1999-11-15,Autumn,21.1,12.8,29.4,0.0,0.0,,5.0,,,
72254,Austin,1999-12-15,Winter,8.3,2.8,13.9,0.0,0.0,,7.6,,,
72254,Austin,2000-01-15,Winter,16.7,9.4,23.9,0.0,0.0,,10.4,,1028.9,
72254,Austin,2000-02-15,Winter,20.0,10.6,28.9,0.0,0.0,,10.8,,,
72254,Austin,2000-09-15,Autumn,28.9,22.2,35.6,0.0,0.0,,7.6,,1014.1,
72254,Austin,2000-10-15,Autumn,23.9,18.9,28.9,32.8,0.0,,8.3,,1016.5,
72254,Austin,2000-11-15,Autumn,8.3,3.3,12.8,3.0,0.0,,3.2,,1017.7,
72254,Austin,2000-12-15,Winter,10.6,7.8,12.8,0.3,0.0,,5.8,,,
72254,Austin,2001-01-15,Winter,8.3,3.3,12.8,0.0,0.0,,5.8,,,
72254,Austin,2001-02-15,Winter,16.1,9.4,22.2,2.0,0.0,,11.2,,1009.5,0.0
72254,Austin,2001-09-15,Autumn,26.7,21.7,31.7,0.0,0.0,,5.8,,1014.1,0.0
72254,Austin,2001-10-15,Autumn,20.0,12.2,27.2,0.0,0.0,,8.6,,1018.1,
72254,Austin,2001-11-15,Autumn,18.3,16.1,20.0,191.8,0.0,,12.2,,1014.8,
72254,Austin,2001-12-15,Winter,13.9,8.9,18.3,35.3,0.0,,5.0,,1013.5,
72254,Austin,2002-01-15,Winter,15.0,-0.6,20.0,0.0,0.0,,16.2,,,
72254,Austin,2002-02-15,Winter,13.9,7.2,20.6,0.0,0.0,,11.2,,1021.4,
72254,Austin,2002-09-15,Autumn,24.4,22.2,26.1,0.5,0.0,,2.9,,1016.1,0.0
72254,Austin,2002-10-15,Autumn,17.8,12.8,22.8,0.0,0.0,,6.1,,1017.1,0.0
72254,Austin,2002-11-15,Autumn,14.4,10.0,18.9,0.0,0.0,,14.8,,1015.9,0.0
72254,Austin,2002-12-15,Winter,13.9,5.6,22.2,0.0,0.0,,4.7,,1017.7,0.0
72254,Austin,2003-01-15,Winter,6.7,2.2,11.1,0.0,0.0,,5.4,,1025.4,0.0
72254,Austin,2003-02-15,Winter,13.9,7.2,20.0,0.0,0.0,,13.3,,1010.3,0.0
72254,Austin,2003-09-15,Autumn,25.0,19.4,30.6,0.0,0.0,,5.0,,1020.1,0.0
72254,Austin,2003-10-15,Autumn,18.9,10.0,27.2,0.0,0.0,,5.4,,,
72254,Austin,2003-11-15,Autumn,21.7,19.4,23.3,0.8,0.0,,4.7,,1014.9,0.0
72254,Austin,2003-12-15,Winter,16.7,9.4,23.3,0.0,0.0,,14.8,,1011.2,
72254,Austin,2004-01-15,Winter,16.1,15.6,16.7,24.9,0.0,,9.0,,1017.8,0.0
72254,Austin,2004-02-15,Winter,7.8,0.6,15.0,0.0,0.0,,6.1,,1023.2,0.0
72254,Austin,2004-09-15,Autumn,28.9,23.3,33.9,0.0,0.0,,6.1,,1008.8,0.0
72254,Austin,2004-10-15,Autumn,20.6,10.6,30.0,0.0,0.0,,8.3,,1010.7,0.0
72254,Austin,2004-11-15,Autumn,15.6,11.7,19.4,10.2,0.0,,7.9,,1026.6,
72254,Austin,2004-12-15,Winter,4.4,-3.9,12.2,0.0,0.0,,7.6,,1031.7,0.0
72254,Austin,2005-01-15,Winter,7.8,1.7,13.3,0.0,0.0,,6.5,,1033.0,0.0
72254,Austin,2005-02-15,Winter,19.4,11.1,27.8,0.0,0.0,,8.6,,1014.4,
72254,Austin,2005-09-15,Autumn,29.4,25.0,35.6,0.0,0.0,,13.0,,1013.0,
72254,Austin,2005-10-15,Autumn,22.5,16.1,30.6,0.0,0.0,,3.2,,1018.7,
72254,Austin,2005-11-15,Autumn,19.3,10.0,25.6,0.0,0.0,,17.6,,1015.5,
72254,Austin,2005-12-15,Winter,8.9,3.3,15.0,0.0,0.0,,8.6,,1020.9,
72254,Austin,2006-01-15,Winter,16.1,10.0,22.2,0.0,0.0,,11.9,,1014.6,
72254,Austin,2006-02-15,Winter,18.7,13.3,25.6,0.0,0.0,,14.0,,1012.8,
72254,Austin,2006-09-15,Autumn,29.0,24.4,36.7,0.5,0.0,,12.2,,1011.5,
72254,Austin,2006-10-15,Autumn,,20.6,27.2,5.1,0.0,,7.9,,,
72254,Austin,2006-11-15,Autumn,17.1,10.6,23.3,0.0,0.0,,21.6,,1010.0,
72254,Austin,2006-12-15,Winter,17.3,11.1,24.4,0.0,0.0,,5.8,,,306.0
72254,Austin,2007-01-15,Winter,0.2,-1.7,2.2,15.2,0.0,,16.6,,1029.1,0.0
72254,Austin,2007-02-15,Winter,1.7,-1.7,7.2,0.0,0.0,,13.3,,1028.9,399.0
72254,Austin,2007-09-15,Autumn,27.2,23.3,33.3,2.3,0.0,,1.8,,1019.4,579.0
72254,Austin,2007-10-15,Autumn,25.6,20.0,32.8,0.0,0.0,,7.6,,,363.0
72254,Austin,2007-11-15,Autumn,14.6,7.2,19.4,0.0,0.0,,12.2,,1028.3,612.0
72254,Austin,2007-12-15,Winter,10.7,2.8,15.0,1.8,0.0,,14.0,,,502.0
72254,Austin,2008-01-15,Winter,10.0,7.8,11.7,1.3,0.0,,4.7,,1022.4,15.0
72254,Austin,2008-02-15,Winter,17.2,6.7,25.0,4.1,0.0,,9.7,,,16.0
72254,Austin,2008-09-15,Autumn,22.6,18.9,26.1,0.0,0.0,,10.1,,1020.8,439.0
72254,Austin,2008-10-15,Autumn,22.1,18.9,25.6,26.2,0.0,,4.3,,,41.0
72254,Austin,2008-11-15,Autumn,11.6,6.1,15.6,0.0,0.0,,13.0,,1028.3,637.0
72254,Austin,2008-12-15,Winter,4.2,-0.6,19.4,1.5,0.0,,15.8,,1024.1,0.0
72254,Austin,2009-01-15,Winter,7.5,2.8,12.8,0.0,0.0,,7.9,,1032.0,519.0
72254,Austin,2009-02-15,Winter,13.7,10.0,19.4,0.0,0.0,,11.5,,1021.0,441.0
72254,Austin,2009-09-15,Autumn,24.7,21.1,30.0,0.0,0.0,,6.5,,1011.9,354.0
72254,Austin,2009-10-15,Autumn,25.8,17.2,33.3,0.0,0.0,,7.9,,1008.8,392.0
72254,Austin,2009-11-15,Autumn,20.9,17.8,26.1,0.0,0.0,,2.9,,,
72254,Austin,2009-12-15,Winter,8.5,5.0,17.2,0.0,0.0,,14.8,,1024.5,
72254,Austin,2010-01-15,Winter,10.4,7.2,12.8,43.9,0.0,,13.3,,,
72254,Austin,2010-02-15,Winter,5.8,0.0,12.8,0.0,0.0,,12.2,,1026.0,
72254,Austin,2010-09-15,Autumn,28.4,25.0,34.4,0.0,0.0,,6.5,,1013.5,
72254,Austin,2010-10-15,Autumn,18.8,10.6,29.4,0.0,0.0,,2.2,,1020.6,
72254,Austin,2010-11-15,Autumn,12.9,9.4,19.4,0.0,0.0,,4.0,,1007.2,
72254,Austin,2010-12-15,Winter,18.0,13.9,25.0,0.0,0.0,,12.2,,,
72254,Austin,2011-01-15,Winter,8.4,7.2,10.0,23.1,0.0,,3.6,,,
72254,Austin,2011-02-15,Winter,19.4,16.1,25.0,0.0,0.0,,10.4,,1018.8,
72254,Austin,2011-09-15,Autumn,28.9,23.3,35.6,0.0,0.0,,6.1,,1014.8,
72254,Austin,2011-10-15,Autumn,22.8,13.9,31.1,0.0,0.0,,4.3,,1016.4,
72254,Austin,2011-11-15,Autumn,,15.6,22.8,17.3,0.0,,4.7,,,
72254,Austin,2011-12-15,Winter,,10.0,21.1,18.0,0.0,,11.2,,,
72254,Austin,2012-01-15,Winter,12.0,2.8,17.8,0.0,0.0,,7.2,,1025.0,
72254,Austin,2012-02-15,Winter,19.8,13.9,25.6,0.0,0.0,,6.5,,,
72254,Austin,2012-09-15,Autumn,22.1,18.9,27.2,0.0,0.0,,4.3,,,
72254,Austin,2012-10-15,Autumn,21.1,15.6,26.1,0.0,0.0,,2.5,,1017.7,
72254,Austin,2012-11-15,Autumn,12.6,5.0,18.3,0.0,0.0,,1.4,,1025.4,
72254,Austin,2012-12-15,Winter,19.7,15.0,23.9,0.3,0.0,,1.8,,,
